startTime,endTime,day_night_max_duration,day_night_avg_duration,day_max_duration,day_avg_duration,night_max_duration,night_avg_duration,day_trip_count,night_trip_count,all_trip_count,Motion-Toilet,Motion-Sink,Motion-Area,Wake-Up-Hr,Wake-Up-Minute,Sleep-Hr,Sleep-Minute,Date,UTILabel
2018-03-07 01:37:55.068589,2018-03-07 23:47:14.467167,8.05,2.2060606060606065,8.05,2.2060606060606065,,,11,0,11,40,53,79,7,13,21,50,2018-03-07,0
2018-03-08 04:04:50.548546,2018-03-08 22:07:31.515305,7.116666666666666,1.8023809523809524,7.116666666666666,1.8023809523809524,,,7,0,7,20,23,59,7,40,21,23,2018-03-08,0
2018-03-09 00:34:01.818212,2018-03-09 23:39:57.176764,9.333333333333334,3.083333333333333,9.333333333333334,3.083333333333333,,,4,0,4,28,34,54,7,36,21,8,2018-03-09,1
2018-03-10 00:21:24.504531,2018-03-10 23:31:34.744872,20.216666666666665,3.090277777777777,20.216666666666665,3.090277777777777,,,12,0,12,94,51,157,7,18,23,32,2018-03-10,0
2018-03-11 00:39:15.313770,2018-03-11 22:06:21.698177,7.0,2.605555555555556,7.0,2.605555555555556,,,6,0,6,26,27,65,7,21,21,28,2018-03-11,0
2018-03-12 00:41:04.812582,2018-03-12 21:20:23.111829,19.1,3.319230769230769,19.1,3.319230769230769,,,13,0,13,74,75,145,8,2,21,23,2018-03-12,0
2018-03-13 00:20:57.793382,2018-03-13 22:49:22.047242,8.983333333333333,1.5074074074074073,8.983333333333333,1.5074074074074073,,,9,0,9,19,25,50,7,15,22,26,2018-03-13,0
2018-03-14 01:13:56.989360,2018-03-14 23:50:04.867967,7.8,7.8,7.8,7.8,,,1,0,1,12,38,55,8,17,21,56,2018-03-14,0
2018-03-15 00:16:10.616966,2018-03-15 21:31:47.846568,9.316666666666666,3.0483333333333333,9.316666666666666,3.0483333333333333,,,10,0,10,71,61,134,7,22,21,34,2018-03-15,0
2018-03-16 02:03:44.821459,2018-03-16 23:57:48.945854,8.333333333333334,2.841666666666667,8.333333333333334,2.841666666666667,,,10,0,10,54,81,128,7,11,21,38,2018-03-16,0
2018-03-17 00:25:35.658745,2018-03-17 21:20:39.407929,12.583333333333334,3.597222222222222,12.583333333333334,3.597222222222222,,,6,0,6,64,39,97,7,35,21,21,2018-03-17,0
2018-03-18 02:06:48.529851,2018-03-18 21:00:05.397153,11.383333333333333,6.68,11.383333333333333,6.68,,,5,0,5,57,64,159,7,16,21,0,2018-03-18,0
2018-03-19 01:40:11.100462,2018-03-19 21:27:52.595199,7.416666666666667,3.0083333333333333,7.416666666666667,3.0083333333333333,,,6,0,6,30,42,92,3,58,21,28,2018-03-19,0
2018-03-20 01:08:56.420196,2018-03-20 22:24:40.791218,7.166666666666667,4.083333333333333,7.166666666666667,4.083333333333333,,,4,0,4,28,31,80,7,30,22,3,2018-03-20,0
2018-03-21 00:27:41.949458,2018-03-21 21:36:52.812052,12.216666666666669,11.841666666666669,12.216666666666669,11.841666666666669,,,2,0,2,57,36,124,8,38,21,0,2018-03-21,0
2018-03-22 00:25:09.978497,2018-03-22 23:54:09.851438,9.316666666666666,3.293939393939394,9.316666666666666,3.293939393939394,,,11,0,11,50,68,152,8,26,22,6,2018-03-22,0
2018-03-23 02:05:27.203389,2018-03-23 21:56:23.555489,17.816666666666666,4.285714285714286,17.816666666666666,4.285714285714286,,,7,0,7,32,44,80,8,10,21,16,2018-03-23,0
2018-03-24 00:08:50.713352,2018-03-24 22:23:03.720770,57.516666666666666,38.63888888888889,57.516666666666666,38.63888888888889,,,3,0,3,116,64,238,8,29,21,10,2018-03-24,0
2018-03-25 00:48:49.815857,2018-03-25 23:53:18.131761,22.03333333333333,17.84166666666667,22.03333333333333,17.84166666666667,,,2,0,2,88,33,151,8,19,21,33,2018-03-25,0
2018-03-26 01:20:27.350705,2018-03-26 22:08:43.421708,7.833333333333333,2.4033333333333333,7.833333333333333,2.4033333333333333,,,5,0,5,19,47,68,8,16,21,45,2018-03-26,0
2018-03-27 00:39:19.688990,2018-03-27 21:13:37.977458,13.066666666666666,8.658333333333333,13.066666666666666,8.658333333333333,,,2,0,2,16,33,75,4,10,21,12,2018-03-27,0
2018-03-28 00:27:31.091022,2018-03-28 21:12:12.636321,4.083333333333333,2.2333333333333334,4.083333333333333,2.2333333333333334,,,4,0,4,5,22,32,6,56,21,13,2018-03-28,0
2018-03-29 01:49:36.466037,2018-03-29 21:43:18.376249,9.15,2.121212121212121,9.15,2.121212121212121,,,11,0,11,52,53,86,6,40,21,6,2018-03-29,0
2018-03-30 02:12:56.336868,2018-03-30 21:37:17.448543,11.066666666666666,5.425,11.066666666666666,5.425,,,4,0,4,29,51,92,7,46,20,59,2018-03-30,0
2018-03-31 02:10:50.370968,2018-03-31 22:14:50.889386,6.95,2.9642857142857144,6.95,2.9642857142857144,,,7,0,7,39,37,95,7,4,21,36,2018-03-31,0
2018-04-01 01:17:18.619373,2018-04-01 22:36:57.259478,7.4,3.8958333333333335,7.4,3.8958333333333335,,,4,0,4,28,41,61,7,22,22,7,2018-04-01,0
2018-04-02 02:10:35.255050,2018-04-02 21:40:56.602337,11.783333333333331,5.278571428571428,11.783333333333331,5.278571428571428,,,7,0,7,72,49,101,7,4,21,8,2018-04-02,0
2018-04-03 03:24:10.387909,2018-04-03 22:39:21.431492,7.383333333333334,1.231666666666667,7.383333333333334,1.231666666666667,,,10,0,10,28,25,59,6,27,22,44,2018-04-03,0
2018-04-04 03:25:35.762592,2018-04-04 21:09:02.666867,3.6666666666666665,2.045238095238095,3.6666666666666665,2.045238095238095,,,7,0,7,26,45,71,8,6,21,8,2018-04-04,0
2018-04-05 06:05:41.116069,2018-04-05 22:02:07.249814,5.766666666666667,1.961111111111111,5.766666666666667,1.961111111111111,,,6,0,6,42,41,72,7,45,21,30,2018-04-05,0
2018-04-06 01:17:15.446370,2018-04-06 23:47:48.744095,17.083333333333332,8.65,17.083333333333332,8.65,,,3,0,3,27,45,131,8,5,21,9,2018-04-06,0
2018-04-07 00:01:52.787931,2018-04-07 21:54:06.807143,1.0333333333333334,0.6555555555555556,1.0333333333333334,0.6555555555555556,,,3,0,3,0,9,9,9,17,21,18,2018-04-07,0
