startTime,endTime,day_night_max_duration,day_night_avg_duration,day_max_duration,day_avg_duration,night_max_duration,night_avg_duration,day_trip_count,night_trip_count,all_trip_count,Motion-Toilet,Motion-Sink,Motion-Area,Wake-Up-Hr,Wake-Up-Minute,Sleep-Hr,Sleep-Minute,Date,UTILabel
2018-06-17 00:08:27.354274,2018-06-17 23:12:58.102710,9.316666666666666,2.973809523809524,9.316666666666666,2.973809523809524,,,7,0,7,44,34,87,8,10,21,36,2018-06-17,0
2018-06-18 00:07:11.479002,2018-06-18 23:26:36.794393,9.1,2.515277777777778,9.1,2.515277777777778,,,12,0,12,70,58,132,0,8,21,58,2018-06-18,0
2018-06-19 00:53:55.645462,2018-06-19 22:05:18.881553,11.85,3.0595238095238098,11.85,3.0595238095238098,,,7,0,7,15,34,68,7,1,21,40,2018-06-19,0
2018-06-20 00:02:02.303189,2018-06-20 23:17:27.388359,7.966666666666667,7.966666666666667,7.966666666666667,7.966666666666667,,,1,0,1,0,18,43,7,28,22,56,2018-06-20,0
2018-06-21 00:26:09.227480,2018-06-21 23:46:54.196049,7.216666666666667,2.283333333333333,7.216666666666667,2.283333333333333,,,4,0,4,4,25,39,7,38,21,49,2018-06-21,0
2018-06-22 01:09:09.899090,2018-06-22 23:58:15.866739,8.866666666666667,3.25,8.866666666666667,3.25,,,3,0,3,12,9,29,8,34,23,3,2018-06-22,0
2018-06-23 00:11:15.591479,2018-06-23 22:07:15.567779,7.85,3.703333333333333,7.85,3.703333333333333,,,5,0,5,24,24,70,7,43,21,35,2018-06-23,0
2018-06-24 00:33:17.317302,2018-06-24 22:51:04.476112,9.533333333333331,2.357692307692308,9.533333333333331,2.357692307692308,,,13,0,13,36,27,94,6,24,21,34,2018-06-24,0
2018-06-25 00:03:31.432417,2018-06-25 23:57:25.909448,12.666666666666666,12.666666666666666,12.666666666666666,12.666666666666666,,,1,0,1,23,12,58,0,30,21,29,2018-06-25,0
2018-06-26 00:25:50.968257,2018-06-26 22:18:36.414414,11.566666666666666,2.092592592592593,11.566666666666666,2.092592592592593,,,9,0,9,68,18,87,7,22,21,15,2018-06-26,0
2018-06-27 01:45:02.358374,2018-06-27 21:56:21.223308,10.283333333333331,1.9555555555555555,10.283333333333331,1.9555555555555555,,,15,0,15,32,51,117,9,0,21,0,2018-06-27,0
2018-06-28 01:21:36.889269,2018-06-28 22:06:39.643294,7.283333333333333,2.487037037037037,7.283333333333333,2.487037037037037,,,9,0,9,65,36,97,3,43,21,35,2018-06-28,0
2018-06-29 00:43:14.359739,2018-06-29 22:05:52.041744,9.083333333333334,1.3375,9.083333333333334,1.3375,,,12,0,12,18,24,56,7,48,21,42,2018-06-29,0
2018-06-30 00:05:07.472870,2018-06-30 23:38:25.127210,16.65,2.709722222222222,16.65,4.933333333333333,2.35,1.1214285714285714,5,7,12,69,27,132,8,14,21,32,2018-06-30,0
2018-07-01 00:53:38.614288,2018-07-01 23:56:33.651230,18.383333333333333,5.8625,18.383333333333333,5.8625,,,4,0,4,56,57,123,7,24,21,42,2018-07-01,0
2018-07-02 00:20:19.227368,2018-07-02 23:47:14.193784,15.983333333333333,2.8666666666666663,15.983333333333333,2.8666666666666663,,,10,0,10,91,76,148,6,20,21,17,2018-07-02,0
2018-07-03 01:02:00.772185,2018-07-03 23:31:25.034725,20.816666666666663,2.5692982456140347,20.816666666666663,2.975,2.4166666666666665,1.4333333333333331,14,5,19,85,42,145,8,40,21,23,2018-07-03,0
2018-07-04 01:38:36.669285,2018-07-04 23:58:13.417033,21.966666666666665,21.966666666666665,21.966666666666665,21.966666666666665,,,1,0,1,47,37,87,6,28,21,21,2018-07-04,0
2018-07-05 00:17:36.526842,2018-07-05 23:48:43.119698,21.95,11.225,21.95,11.225,,,2,0,2,78,45,126,6,42,23,43,2018-07-05,0
2018-07-06 00:33:52.342646,2018-07-06 21:59:12.768492,28.266666666666666,28.266666666666666,28.266666666666666,28.266666666666666,,,1,0,1,2,6,95,7,3,21,51,2018-07-06,0
2018-07-07 00:09:23.450957,2018-07-07 23:56:31.995001,7.466666666666667,1.5880952380952382,1.5833333333333333,0.6333333333333333,7.466666666666667,3.975,5,2,7,30,16,47,5,26,21,51,2018-07-07,0
2018-07-08 00:00:52.400926,2018-07-08 23:58:57.863682,4.616666666666666,1.4316666666666666,4.616666666666666,1.4316666666666666,,,10,0,10,23,21,49,7,52,21,30,2018-07-08,0
2018-07-09 00:17:53.226088,2018-07-09 23:36:40.238573,17.783333333333335,17.783333333333335,17.783333333333335,17.783333333333335,,,1,0,1,22,19,64,7,7,21,50,2018-07-09,0
2018-07-10 00:05:46.365662,2018-07-10 23:55:23.025472,17.3,3.3023809523809526,17.3,3.3023809523809526,,,7,0,7,84,35,120,6,11,22,13,2018-07-10,0
2018-07-11 00:03:54.448553,2018-07-11 22:26:45.441801,23.066666666666663,8.661111111111111,23.066666666666663,8.661111111111111,,,3,0,3,42,27,98,5,52,21,0,2018-07-11,0
2018-07-12 06:26:31.799859,2018-07-12 20:33:01.953896,,,,,,,0,0,0,0,0,0,6,27,21,0,2018-07-12,0
2018-07-13 11:55:44.506015,2018-07-13 18:34:55.415597,,,,,,,0,0,0,0,0,0,11,56,21,0,2018-07-13,0
2018-07-14 06:09:13.691846,2018-07-14 19:07:12.103083,,,,,,,0,0,0,0,0,0,6,10,21,0,2018-07-14,0
2018-07-15 01:56:42.701212,2018-07-15 17:43:00.105755,,,,,,,0,0,0,0,0,0,1,57,21,0,2018-07-15,0
2018-07-16 02:03:57.186201,2018-07-16 22:38:51.708137,,,,,,,0,0,0,0,0,0,2,5,21,0,2018-07-16,0
2018-07-17 00:36:49.247635,2018-07-17 15:20:56.405659,1.5,0.7333333333333334,1.5,0.7333333333333334,,,4,0,4,0,0,1,0,38,21,0,2018-07-17,0
2018-07-18 03:44:58.866439,2018-07-18 21:29:32.818837,1.0,1.0,1.0,1.0,,,1,0,1,3,1,6,3,46,21,0,2018-07-18,0
2018-07-19 02:07:46.562702,2018-07-19 15:14:18.887748,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1,0,1,0,0,0,2,8,21,0,2018-07-19,0
2018-07-20 11:47:46.056737,2018-07-20 17:54:16.973798,,,,,,,0,0,0,0,0,0,11,48,21,0,2018-07-20,0
2018-07-21 08:01:23.154797,2018-07-21 20:32:14.572428,,,,,,,0,0,0,0,0,0,8,2,21,0,2018-07-21,0
2018-07-22 05:48:18.933038,2018-07-22 16:28:41.653294,,,,,,,0,0,0,0,0,0,5,49,21,0,2018-07-22,0
2018-07-24 01:15:48.226101,2018-07-24 01:15:48.226101,,,,,,,0,0,0,0,0,0,1,17,21,0,2018-07-24,0
2018-07-25 06:07:58.493424,2018-07-25 23:30:43.164150,,,,,,,0,0,0,0,0,0,6,52,21,0,2018-07-25,0
2018-07-26 04:01:24.237215,2018-07-26 15:21:52.210106,,,,,,,0,0,0,0,0,0,10,25,21,0,2018-07-26,0
2018-07-27 11:36:20.971422,2018-07-27 19:25:50.298785,,,,,,,0,0,0,0,0,0,11,37,21,0,2018-07-27,0
2018-07-28 09:52:40.758845,2018-07-28 23:57:31.386220,,,,,,,0,0,0,0,0,0,9,53,21,0,2018-07-28,0
2018-07-29 02:41:58.079252,2018-07-29 11:03:32.354213,,,,,,,0,0,0,0,0,0,2,43,21,0,2018-07-29,0
2018-07-30 09:00:01.323312,2018-07-30 18:33:37.518253,,,,,,,0,0,0,0,0,0,13,59,21,0,2018-07-30,0
2018-07-31 00:18:32.948746,2018-07-31 02:04:34.996453,,,,,,,0,0,0,0,0,0,13,59,19,0,2018-07-31,0
2018-08-01 10:53:35.655148,2018-08-01 14:06:50.666720,,,,,,,0,0,0,0,0,0,10,54,21,0,2018-08-01,0
2018-08-02 08:07:09.344729,2018-08-02 14:46:43.318400,,,,,,,0,0,0,0,0,0,8,8,21,0,2018-08-02,0
2018-08-03 09:36:30.957555,2018-08-03 22:49:00.513486,,,,,,,0,0,0,0,0,0,12,4,21,0,2018-08-03,0
2018-08-04 03:35:52.269842,2018-08-04 18:56:57.862948,,,,,,,0,0,0,0,0,0,3,37,21,0,2018-08-04,0
2018-08-05 16:59:40.008042,2018-08-05 16:59:40.008042,,,,,,,0,0,0,0,0,0,13,59,21,0,2018-08-05,0
2018-08-06 00:07:01.901364,2018-08-06 23:20:43.466934,,,,,,,0,0,0,0,0,0,0,8,21,0,2018-08-06,0
2018-08-07 03:57:58.499740,2018-08-07 17:16:03.209261,,,,,,,0,0,0,0,0,0,3,59,21,0,2018-08-07,0
2018-08-08 05:48:08.663146,2018-08-08 23:52:45.734096,1.45,0.7555555555555555,1.45,0.7555555555555555,,,3,0,3,5,7,8,5,49,21,5,2018-08-08,0
2018-08-09 01:02:10.520006,2018-08-09 23:25:47.443046,12.766666666666667,5.666666666666667,12.766666666666667,5.666666666666667,,,3,0,3,19,20,47,3,2,21,0,2018-08-09,0
2018-08-10 00:42:35.120962,2018-08-10 23:56:01.314779,6.233333333333333,3.283333333333333,6.233333333333333,3.283333333333333,,,2,0,2,8,17,43,6,10,20,47,2018-08-10,0
2018-08-11 00:11:25.069580,2018-08-11 23:59:58.821798,6.516666666666667,1.3433333333333333,6.516666666666667,1.3433333333333333,,,10,0,10,43,23,60,7,24,23,15,2018-08-11,0
2018-08-12 00:00:02.193427,2018-08-12 23:43:18.270669,7.033333333333333,7.033333333333333,7.033333333333333,7.033333333333333,,,1,0,1,22,16,35,8,14,21,27,2018-08-12,0
2018-08-13 00:15:45.407507,2018-08-13 23:12:44.193035,6.9,2.507142857142857,6.9,2.507142857142857,,,7,0,7,22,17,58,8,57,21,14,2018-08-13,0
2018-08-14 00:24:14.285531,2018-08-14 23:50:13.463416,8.483333333333333,4.633333333333333,8.483333333333333,8.483333333333333,0.7833333333333333,0.7833333333333333,1,1,2,11,25,61,8,32,21,41,2018-08-14,0
2018-08-15 01:08:04.497517,2018-08-15 23:52:30.258128,23.766666666666666,4.62962962962963,23.766666666666666,4.62962962962963,,,9,0,9,34,34,132,3,17,20,50,2018-08-15,0
2018-08-16 00:08:36.509373,2018-08-16 23:03:14.931505,11.033333333333331,5.866666666666666,11.033333333333331,5.866666666666666,,,2,0,2,23,20,57,7,57,21,13,2018-08-16,0
2018-08-17 01:19:59.812762,2018-08-17 23:32:09.795471,16.85,3.763888888888889,16.85,3.763888888888889,,,6,0,6,32,23,78,7,40,21,28,2018-08-17,0
2018-08-18 00:22:14.867104,2018-08-18 23:42:17.029903,10.45,2.555555555555556,10.45,2.555555555555556,,,6,0,6,21,34,89,6,48,21,19,2018-08-18,0
2018-08-19 00:24:27.404759,2018-08-19 21:50:48.803051,22.1,10.372222222222222,22.1,11.25,8.616666666666667,8.616666666666667,2,1,3,81,39,127,6,51,21,41,2018-08-19,0
2018-08-20 00:47:30.498643,2018-08-20 23:36:17.279085,25.3,8.892857142857142,25.3,8.892857142857142,,,7,0,7,69,93,187,5,11,22,4,2018-08-20,0
2018-08-21 00:09:22.664323,2018-08-21 23:59:30.834002,11.216666666666669,5.222222222222222,11.216666666666669,5.222222222222222,,,6,0,6,36,45,134,6,0,21,18,2018-08-21,0
2018-08-22 00:02:01.000943,2018-08-22 23:23:21.710924,16.2,4.053333333333333,16.2,3.5203703703703706,8.85,8.85,9,1,10,59,113,202,8,18,22,16,2018-08-22,0
2018-08-23 00:13:11.866324,2018-08-23 21:48:32.935227,23.95,5.009523809523809,23.95,5.009523809523809,,,7,0,7,36,37,140,8,0,21,9,2018-08-23,0
2018-08-24 00:55:04.397244,2018-08-24 23:39:08.701874,25.03333333333333,3.938095238095239,25.03333333333333,3.938095238095239,,,7,0,7,43,55,147,5,22,21,18,2018-08-24,0
2018-08-25 00:18:23.049453,2018-08-25 23:59:55.065229,27.8,8.956666666666667,27.8,8.956666666666667,,,10,0,10,76,68,185,6,2,21,6,2018-08-25,0
2018-08-26 00:59:33.822441,2018-08-26 23:30:47.797824,13.183333333333334,2.329629629629629,13.183333333333334,2.329629629629629,,,27,0,27,119,105,253,8,49,21,20,2018-08-26,0
2018-08-27 00:17:12.203884,2018-08-27 22:50:16.035947,14.566666666666666,4.741666666666666,14.566666666666666,4.741666666666666,,,6,0,6,53,34,111,7,16,22,54,2018-08-27,0
2018-08-28 00:18:54.765227,2018-08-28 23:57:23.071704,8.066666666666666,2.2907407407407407,8.066666666666666,2.2907407407407407,,,9,0,9,29,41,96,6,29,21,43,2018-08-28,0
2018-08-29 00:14:45.981375,2018-08-29 23:56:52.694810,30.58333333333333,11.983333333333333,30.58333333333333,30.58333333333333,12.116666666666667,5.783333333333334,1,3,4,70,47,176,8,16,21,28,2018-08-29,0
2018-08-30 00:18:08.292602,2018-08-30 23:41:24.623947,22.5,7.894444444444445,22.5,7.894444444444445,,,3,0,3,26,73,130,7,47,20,54,2018-08-30,0
